Title:,"Time Series, Area-Averaged of Aerosol Optical Depth 550 nm (Deep Blue, Land-only) monthly (monthly)"
2005-04-01 00:00:00,0.276000013
2005-05-01 00:00:00,0.200000009
2005-06-01 00:00:00,0.20400001
2005-07-01 00:00:00,0.328000016
2005-08-01 00:00:00,0.273000013
2005-09-01 00:00:00,0.228000011
2005-10-01 00:00:00,0.20600001
2005-11-01 00:00:00,0.0910000043
2005-12-01 00:00:00,0.0940000045
2006-01-01 00:00:00,0.140000007
2006-02-01 00:00:00,0.148000007
2006-03-01 00:00:00,0.237000011
2006-04-01 00:00:00,0.172000008
2006-05-01 00:00:00,0.180000009
2006-06-01 00:00:00,0.184000009
2006-07-01 00:00:00,0.300000014
2006-08-01 00:00:00,0.321000015
2006-09-01 00:00:00,0.269000013
2006-10-01 00:00:00,0.288000014
2006-11-01 00:00:00,0.0650000031
2006-12-01 00:00:00,0.0950000045
2007-01-01 00:00:00,0.143000007
2007-02-01 00:00:00,0.150000007
2007-03-01 00:00:00,0.160000008
2007-04-01 00:00:00,0.22100001
2007-05-01 00:00:00,0.21800001
2007-06-01 00:00:00,0.21000001
2007-07-01 00:00:00,0.377000018
2007-08-01 00:00:00,0.321000015
2007-09-01 00:00:00,0.258000012
2007-10-01 00:00:00,0.230000011
2007-11-01 00:00:00,0.0750000036
2007-12-01 00:00:00,0.126000006
2008-01-01 00:00:00,0.21200001
2008-02-01 00:00:00,0.265000013
2008-03-01 00:00:00,0.300000014
2008-04-01 00:00:00,0.380000018
2008-05-01 00:00:00,0.351000017
2008-06-01 00:00:00,0.325000015
2008-07-01 00:00:00,0.42000002
2008-08-01 00:00:00,0.319000015
2008-09-01 00:00:00,0.333000016
2008-10-01 00:00:00,0.242000011
2008-11-01 00:00:00,0.109000005
2008-12-01 00:00:00,0.0530000025
2009-01-01 00:00:00,0.0780000037
2009-02-01 00:00:00,0.286000014
2009-03-01 00:00:00,0.241000011
2009-04-01 00:00:00,0.226000011
2009-05-01 00:00:00,0.241000011
2009-06-01 00:00:00,0.450000021
2009-07-01 00:00:00,0.621000029
2009-08-01 00:00:00,0.384000018
2009-09-01 00:00:00,0.364000017
2009-10-01 00:00:00,0.21400001
2009-11-01 00:00:00,0.111000005
2009-12-01 00:00:00,0.0500000024
2010-01-01 00:00:00,0.0580000028
2010-02-01 00:00:00,0.189000009
2010-03-01 00:00:00,0.281000013
2010-04-01 00:00:00,0.163000008
2010-05-01 00:00:00,0.20100001
2010-06-01 00:00:00,0.302000014
2010-07-01 00:00:00,0.377000018
2010-08-01 00:00:00,0.380000018
2010-09-01 00:00:00,0.296000014
2010-10-01 00:00:00,0.167000008
2010-11-01 00:00:00,0.0700000033
2010-12-01 00:00:00,0.0910000043
2011-01-01 00:00:00,0.178000008
2011-02-01 00:00:00,0.295000014
2011-03-01 00:00:00,0.168000008
2011-04-01 00:00:00,0.438000021
2011-05-01 00:00:00,0.224000011
2011-06-01 00:00:00,0.379000018
2011-07-01 00:00:00,0.488000023
2011-08-01 00:00:00,0.362000017
2011-09-01 00:00:00,0.370000018
2011-10-01 00:00:00,0.250000012
2011-11-01 00:00:00,0.152000007
2011-12-01 00:00:00,0.0720000034
2012-01-01 00:00:00,0.103000005
2012-02-01 00:00:00,0.252000012
2012-03-01 00:00:00,0.277000013
2012-04-01 00:00:00,0.364000017
2012-05-01 00:00:00,0.448000021
2012-06-01 00:00:00,0.357000017
2012-07-01 00:00:00,0.359000017
2012-08-01 00:00:00,0.315000015
2012-09-01 00:00:00,0.295000014
2012-10-01 00:00:00,0.254000012
2012-11-01 00:00:00,0.136000006
2012-12-01 00:00:00,0.0500000024
2013-01-01 00:00:00,0.114000005
2013-02-01 00:00:00,0.133000006
2013-03-01 00:00:00,0.192000009
2013-04-01 00:00:00,0.21800001
2013-05-01 00:00:00,0.370000018
2013-06-01 00:00:00,0.330000016
2013-07-01 00:00:00,0.249000012
2013-08-01 00:00:00,0.286000014
2013-09-01 00:00:00,0.284000013
2013-10-01 00:00:00,0.21900001
2013-11-01 00:00:00,0.0990000047
2013-12-01 00:00:00,0.0560000027
2014-01-01 00:00:00,0.150000007
2014-02-01 00:00:00,0.136000006
2014-03-01 00:00:00,0.179000009
2014-04-01 00:00:00,0.21800001
2014-05-01 00:00:00,0.20600001
2014-06-01 00:00:00,0.264000013
2014-07-01 00:00:00,0.335000016
2014-08-01 00:00:00,0.253000012
2014-09-01 00:00:00,0.241000011
2014-10-01 00:00:00,0.21000001
2014-11-01 00:00:00,0.0770000037
2014-12-01 00:00:00,0.0730000035
2015-01-01 00:00:00,0.0680000032
2015-02-01 00:00:00,0.120000006
2015-03-01 00:00:00,0.167000008
2015-04-01 00:00:00,0.199000009
2015-05-01 00:00:00,0.304000014
2015-06-01 00:00:00,0.269000013
2015-07-01 00:00:00,0.381000018
2015-08-01 00:00:00,0.235000011
2015-09-01 00:00:00,0.348000017
2015-10-01 00:00:00,0.250000012
2015-11-01 00:00:00,0.0860000041
2015-12-01 00:00:00,0.0920000044
2016-01-01 00:00:00,0.0910000043
2016-02-01 00:00:00,0.0970000046
2016-03-01 00:00:00,0.190000009
2016-04-01 00:00:00,0.147000007
2016-05-01 00:00:00,0.132000006
2016-06-01 00:00:00,0.351000017
2016-07-01 00:00:00,0.340000016
2016-08-01 00:00:00,0.338000016
2016-09-01 00:00:00,0.287000014
2016-10-01 00:00:00,0.228000011
2016-11-01 00:00:00,0.0980000047
2016-12-01 00:00:00,0.0860000041
2017-01-01 00:00:00,0.110000005
2017-02-01 00:00:00,0.20400001
2017-03-01 00:00:00,0.290000014
2017-04-01 00:00:00,0.248000012
2017-05-01 00:00:00,0.145000007
2017-06-01 00:00:00,0.150000007
2017-07-01 00:00:00,0.353000017
2017-08-01 00:00:00,0.276000013
2017-09-01 00:00:00,0.333000016
2017-10-01 00:00:00,0.240000011
2017-11-01 00:00:00,0.20400001
2017-12-01 00:00:00,0.0880000042
2018-01-01 00:00:00,0.128000006
2018-02-01 00:00:00,0.176000008
2018-03-01 00:00:00,0.21400001
2018-04-01 00:00:00,0.20100001
2018-05-01 00:00:00,0.241000011
2018-06-01 00:00:00,0.172000008
2018-07-01 00:00:00,0.320000015
2018-08-01 00:00:00,0.284000013
2018-09-01 00:00:00,0.269000013
2018-10-01 00:00:00,0.284000013
2018-11-01 00:00:00,0.064000003
2018-12-01 00:00:00,0.0590000028
2019-01-01 00:00:00,0.100000005
2019-02-01 00:00:00,0.123000006
2019-03-01 00:00:00,0.178000008
2019-04-01 00:00:00,0.117000006
2019-05-01 00:00:00,0.170000008
2019-06-01 00:00:00,0.173000008
2019-07-01 00:00:00,0.240000011
2019-08-01 00:00:00,0.307000015
2019-09-01 00:00:00,0.270000013
2019-10-01 00:00:00,0.232000011
2019-11-01 00:00:00,0.128000006
2019-12-01 00:00:00,0.117000006
2020-01-01 00:00:00,0.117000006
2020-02-01 00:00:00,0.168000008
2020-03-01 00:00:00,0.163000008
2020-04-01 00:00:00,0.20300001
2020-05-01 00:00:00,0.20500001
2020-06-01 00:00:00,0.191000009
2020-07-01 00:00:00,0.354000017
2020-08-01 00:00:00,0.229000011
2020-09-01 00:00:00,0.305000014
2020-10-01 00:00:00,0.179000009
2020-11-01 00:00:00,0.20100001
2020-12-01 00:00:00,0.0910000043
2021-01-01 00:00:00,0.109000005
2021-02-01 00:00:00,0.129000006
2021-03-01 00:00:00,0.224000011
2021-04-01 00:00:00,0.257000012
2021-05-01 00:00:00,0.234000011
2021-06-01 00:00:00,0.176000008
2021-07-01 00:00:00,0.249000012
2021-08-01 00:00:00,0.254000012
2021-09-01 00:00:00,0.236000011
2021-10-01 00:00:00,0.20600001
2021-11-01 00:00:00,0.133000006
2021-12-01 00:00:00,0.0950000045
2022-01-01 00:00:00,0.129000006
2022-02-01 00:00:00,0.187000009
2022-03-01 00:00:00,0.286000014
2022-04-01 00:00:00,0.318000015
2022-05-01 00:00:00,0.458000022
2022-06-01 00:00:00,0.232000011
2022-07-01 00:00:00,0.282000013
2022-08-01 00:00:00,0.251000012
2022-09-01 00:00:00,0.291000014
2022-10-01 00:00:00,0.303000014
2022-11-01 00:00:00,0.0880000042
2022-12-01 00:00:00,0.164000008
2023-01-01 00:00:00,0.272000013
2023-02-01 00:00:00,0.20100001
2023-03-01 00:00:00,0.158000008
2023-04-01 00:00:00,0.135000006
2023-05-01 00:00:00,0.163000008
2023-06-01 00:00:00,0.155000007
2023-07-01 00:00:00,0.279000013
2023-08-01 00:00:00,0.278000013
2023-09-01 00:00:00,0.301000014
2023-10-01 00:00:00,0.191000009
2023-11-01 00:00:00,0.0870000041
2023-12-01 00:00:00,0.0520000025
2024-01-01 00:00:00,0.063000003
2024-02-01 00:00:00,0.137000007
2024-03-01 00:00:00,0.150000007
2024-04-01 00:00:00,0.144000007
2024-05-01 00:00:00,0.118000006
2024-06-01 00:00:00,0.195000009
2024-07-01 00:00:00,0.287000014
2024-08-01 00:00:00,0.307000015
2024-09-01 00:00:00,0.267000013
2024-10-01 00:00:00,0.200000009
2024-11-01 00:00:00,0.106000005
2024-12-01 00:00:00,0.0620000029
2025-01-01 00:00:00,0.106000005
2025-02-01 00:00:00,0.137000007
